id;name;regency_name;province_name;regency_id
1032535;PUNCU;Kediri;Jawa Timur;3506
1032536;KEPUNG;Kediri;Jawa Timur;3506
1032537;KELING;Kediri;Jawa Timur;3506
1032538;KANDANGAN;Kediri;Jawa Timur;3506
1032539;BENDO;Kediri;Jawa Timur;3506
1032540;SIDOREJO;Kediri;Jawa Timur;3506
1032541;PARE;Kediri;Jawa Timur;3506
1032542;BADAS;Kediri;Jawa Timur;3506
1032543;KUNJANG;Kediri;Jawa Timur;3506
1032544;PUHJARAK;Kediri;Jawa Timur;3506
1032545;PURWOASRI;Kediri;Jawa Timur;3506
1032546;SUMBERJO;Kediri;Jawa Timur;3506
1032547;PAPAR;Kediri;Jawa Timur;3506
1032548;PAGU;Kediri;Jawa Timur;3506
1032549;BANGSONGAN;Kediri;Jawa Timur;3506
1032550;KAYENKIDUL;Kediri;Jawa Timur;3506
1032551;GAMPENG;Kediri;Jawa Timur;3506
1032552;NGASEM;Kediri;Jawa Timur;3506
1032553;TIRON;Kediri;Jawa Timur;3506
1032554;GROGOL;Kediri;Jawa Timur;3506
1032555;TAROKAN;Kediri;Jawa Timur;3506
1032556;DONOMULYO;Malang;Jawa Timur;3507
1032557;KALIPARE;Malang;Jawa Timur;3507
1032558;PAGAK;Malang;Jawa Timur;3507
1032559;SUMBERMANJING KULON;Malang;Jawa Timur;3507
1032560;BANTUR;Malang;Jawa Timur;3507
1032561;WONOKERTO;Malang;Jawa Timur;3507
1032562;GEDANGAN;Malang;Jawa Timur;3507
1032563;SITIARJO;Malang;Jawa Timur;3507
1032564;SUMBERMANJING WETAN;Malang;Jawa Timur;3507
1032565;DAMPIT;Malang;Jawa Timur;3507
1032566;PAMOTAN;Malang;Jawa Timur;3507
1032567;TIRTOYUDO;Malang;Jawa Timur;3507
1032568;AMPEL GADING;Malang;Jawa Timur;3507
1032569;PONCOKUSUMO;Malang;Jawa Timur;3507
1032570;WAJAK;Malang;Jawa Timur;3507
1032571;TUREN;Malang;Jawa Timur;3507
1032572;BULULAWANG;Malang;Jawa Timur;3507
1032573;GONDANGLEGI;Malang;Jawa Timur;3507
1032574;KETAWANG;Malang;Jawa Timur;3507
1032575;PAGELARAN;Malang;Jawa Timur;3507
1032576;KEPANJEN;Malang;Jawa Timur;3507
1032577;SUMBERPUCUNG;Malang;Jawa Timur;3507
1032578;KROMENGAN;Malang;Jawa Timur;3507
1032579;NGAJUM;Malang;Jawa Timur;3507
1032580;WONOSARI;Malang;Jawa Timur;3507
1032581;WAGIR;Malang;Jawa Timur;3507
1032582;PAKISAJI;Malang;Jawa Timur;3507
1032583;TAJINAN;Malang;Jawa Timur;3507
1032584;TUMPANG;Malang;Jawa Timur;3507
1032585;PAKIS;Malang;Jawa Timur;3507
1032586;JABUNG;Malang;Jawa Timur;3507
1032587;LAWANG;Malang;Jawa Timur;3507
1032588;SINGOSARI;Malang;Jawa Timur;3507
1032589;ARDIMULYO;Malang;Jawa Timur;3507
1032590;KARANGPLOSO;Malang;Jawa Timur;3507
1032591;DAU;Malang;Jawa Timur;3507
1032592;PUJON;Malang;Jawa Timur;3507
1032593;NGANTANG;Malang;Jawa Timur;3507
1032594;KASEMBON;Malang;Jawa Timur;3507
1032595;TEMPURSARI;Lumajang;Jawa Timur;3508
1032596;PRONOJIWO;Lumajang;Jawa Timur;3508
1032597;CANDIPURO;Lumajang;Jawa Timur;3508
1032598;PENANGGAL;Lumajang;Jawa Timur;3508
1032599;PASIRIAN;Lumajang;Jawa Timur;3508
1032600;BADES;Lumajang;Jawa Timur;3508
1032601;TEMPEH;Lumajang;Jawa Timur;3508
1032602;GESANG;Lumajang;Jawa Timur;3508
1032603;ROGOTRUNAN;Lumajang;Jawa Timur;3508
1032604;LABRUK ;Lumajang;Jawa Timur;3508
1032605;TEKUNG;Lumajang;Jawa Timur;3508
1032606;KUNIR;Lumajang;Jawa Timur;3508
1032607;YOSOWILANGUN;Lumajang;Jawa Timur;3508
1032608;SUMBERSARI;Lumajang;Jawa Timur;3508
1032609;JATIROTO;Lumajang;Jawa Timur;3508
1032610;RANDUAGUNG;Lumajang;Jawa Timur;3508
1032611;TUNJUNG;Lumajang;Jawa Timur;3508
1032612;SUKODONO;Lumajang;Jawa Timur;3508
1032613;PADANG;Lumajang;Jawa Timur;3508
1032614;PASRUJAMBE;Lumajang;Jawa Timur;3508
1032615;SENDURO;Lumajang;Jawa Timur;3508
1032616;GUCIALIT;Lumajang;Jawa Timur;3508
1032617;KEDUNGJAJANG;Lumajang;Jawa Timur;3508
1032618;KLAKAH;Lumajang;Jawa Timur;3508
1032619;RANUYOSO;Lumajang;Jawa Timur;3508
1032620;KENCONG;Jember;Jawa Timur;3509
1032621;CAKRU;Jember;Jawa Timur;3509
1032622;GUMUKMAS;Jember;Jawa Timur;3509
1032623;TEMBOKREJO;Jember;Jawa Timur;3509
1032624;PUGER;Jember;Jawa Timur;3509
1032625;KASIYAN;Jember;Jawa Timur;3509
1032626;WULUHAN;Jember;Jawa Timur;3509
1032627;LOJEJER;Jember;Jawa Timur;3509
1032628;AMBULU;Jember;Jawa Timur;3509
1032629;SABRANG;Jember;Jawa Timur;3509
1032630;ANDONGSARI;Jember;Jawa Timur;3509
1032631;TEMPUREJO;Jember;Jawa Timur;3509
1032632;CURAHNONGKO;Jember;Jawa Timur;3509
1032633;SILO I;Jember;Jawa Timur;3509
1032634;SILO II;Jember;Jawa Timur;3509
1032635;MAYANG;Jember;Jawa Timur;3509
1032636;MUMBULSARI;Jember;Jawa Timur;3509
1032637;JENGGAWAH;Jember;Jawa Timur;3509
1032638;KEMUNINGSARI KIDUL;Jember;Jawa Timur;3509
1032639;AJUNG;Jember;Jawa Timur;3509
1032640;RAMBIPUJI;Jember;Jawa Timur;3509
1032641;NOGOSARI;Jember;Jawa Timur;3509
1032642;BALUNG;Jember;Jawa Timur;3509
1032643;KARANGDUREN;Jember;Jawa Timur;3509
1032644;UMBULSARI;Jember;Jawa Timur;3509
1032645;PALERAN;Jember;Jawa Timur;3509
1032646;SEMBORO;Jember;Jawa Timur;3509
1032647;JOMBANG;Jember;Jawa Timur;3509
1032648;SUMBERBARU;Jember;Jawa Timur;3509
1032649;ROWOTENGAH;Jember;Jawa Timur;3509
1032650;TANGGUL;Jember;Jawa Timur;3509
1032651;KLATAKAN;Jember;Jawa Timur;3509
1032652;BANGSALSARI;Jember;Jawa Timur;3509
1032653;SUKOREJO;Jember;Jawa Timur;3509
1032654;PANTI;Jember;Jawa Timur;3509
1032655;SUKORAMBI;Jember;Jawa Timur;3509
1032656;ARJASA;Jember;Jawa Timur;3509
1032657;PAKUSARI;Jember;Jawa Timur;3509
1032658;KALISAT;Jember;Jawa Timur;3509
1032659;LEDOKOMBO;Jember;Jawa Timur;3509
1032660;SUMBERJAMBE;Jember;Jawa Timur;3509
1032661;SUKOWONO;Jember;Jawa Timur;3509
1032662;JELBUK;Jember;Jawa Timur;3509
1032663;KALIWATES;Jember;Jawa Timur;3509
1032664;MANGLI;Jember;Jawa Timur;3509
1032665;JEMBER KIDUL;Jember;Jawa Timur;3509
1032666;SUMBERSARI;Jember;Jawa Timur;3509
1032667;GLADAKPAKEM;Jember;Jawa Timur;3509
1032668;PATRANG;Jember;Jawa Timur;3509
1033584;BANJARSENGON;Jember;Jawa Timur;3509
1032669;PESANGGARAN;Banyuwangi;Jawa Timur;3510
1032670;SUMBERAGUNG;Banyuwangi;Jawa Timur;3510
1032671;SILIRAGUNG;Banyuwangi;Jawa Timur;3510
1032672;KEBONDALEM;Banyuwangi;Jawa Timur;3510
1032673;SAMBIREJO;Banyuwangi;Jawa Timur;3510
1032674;PURWOHARJO;Banyuwangi;Jawa Timur;3510
1032675;TAMPO;Banyuwangi;Jawa Timur;3510
1032676;GRAJAGAN;Banyuwangi;Jawa Timur;3510
1032677;TEGALDLIMO;Banyuwangi;Jawa Timur;3510
1032678;KEDUNGWUNGU;Banyuwangi;Jawa Timur;3510
1032679;KEDUNGREJO;Banyuwangi;Jawa Timur;3510
1032680;SUMBERBERAS;Banyuwangi;Jawa Timur;3510
1032681;TEMBOKREJO;Banyuwangi;Jawa Timur;3510
1032682;TAPANREJO;Banyuwangi;Jawa Timur;3510
1032683;BENCULUK;Banyuwangi;Jawa Timur;3510
1032684;JAJAG;Banyuwangi;Jawa Timur;3510
1032685;YOSOMULYO;Banyuwangi;Jawa Timur;3510
1032686;TEGALSARI;Banyuwangi;Jawa Timur;3510
1032687;SEPANJANG;Banyuwangi;Jawa Timur;3510
1032688;TULUNGREJO;Banyuwangi;Jawa Timur;3510
1032689;KALIBARU KULON;Banyuwangi;Jawa Timur;3510
1032690;GENTENG KULON;Banyuwangi;Jawa Timur;3510
1032691;KEMBIRITAN;Banyuwangi;Jawa Timur;3510
1032692;KEBAMAN;Banyuwangi;Jawa Timur;3510
1032693;PARIJATAH KULON;Banyuwangi;Jawa Timur;3510
1032694;WONOSOBO;Banyuwangi;Jawa Timur;3510
1032695;GITIK;Banyuwangi;Jawa Timur;3510
1032696;GLADAG;Banyuwangi;Jawa Timur;3510
1032697;KABAT;Banyuwangi;Jawa Timur;3510
1032698;BADEAN;Banyuwangi;Jawa Timur;3510
1032699;SINGOJURUH;Banyuwangi;Jawa Timur;3510
1032700;KARANGSARI;Banyuwangi;Jawa Timur;3510
1032701;GENDOH;Banyuwangi;Jawa Timur;3510
1032702;SEMPU;Banyuwangi;Jawa Timur;3510
1032703;SONGGON;Banyuwangi;Jawa Timur;3510
1032704;PASPAN;Banyuwangi;Jawa Timur;3510
1032705;LICIN;Banyuwangi;Jawa Timur;3510
1032706;SOBO;Banyuwangi;Jawa Timur;3510
1032707;KERTOSARI;Banyuwangi;Jawa Timur;3510
1032708;SINGOTRUNAN;Banyuwangi;Jawa Timur;3510
1032709;MOJOPANGGUNG;Banyuwangi;Jawa Timur;3510
1032710;KELIR;Banyuwangi;Jawa Timur;3510
1032711;KLATAK;Banyuwangi;Jawa Timur;3510
1032712;WONGSOREJO;Banyuwangi;Jawa Timur;3510
1032713;BAJULMATI;Banyuwangi;Jawa Timur;3510
1032714;MAESAN;Bondowoso;Jawa Timur;3511
1032715;GRUJUGAN;Bondowoso;Jawa Timur;3511
1032716;TAMANAN;Bondowoso;Jawa Timur;3511
1032717;JAMBESARI;Bondowoso;Jawa Timur;3511
1032718;PUJER;Bondowoso;Jawa Timur;3511
1032719;TLOGOSARI;Bondowoso;Jawa Timur;3511
1032720;SUKOSARI;Bondowoso;Jawa Timur;3511
1032721;SUMBER WRINGIN;Bondowoso;Jawa Timur;3511
1032722;TAPEN;Bondowoso;Jawa Timur;3511
1032723;WONOSARI;Bondowoso;Jawa Timur;3511
1032724;TENGGARANG;Bondowoso;Jawa Timur;3511
1032725;NANGKAAN;Bondowoso;Jawa Timur;3511
1032726;KOTAKULON;Bondowoso;Jawa Timur;3511
1032727;KADEMANGAN;Bondowoso;Jawa Timur;3511
1032728;CURAHDAMI;Bondowoso;Jawa Timur;3511
1032729;BINAKAL;Bondowoso;Jawa Timur;3511
1032730;PAKEM;Bondowoso;Jawa Timur;3511
1032731;WRINGIN;Bondowoso;Jawa Timur;3511
1032732;TEGALAMPEL;Bondowoso;Jawa Timur;3511
1032733;KLABANG;Bondowoso;Jawa Timur;3511
1032734;TAMAN KROCOK;Bondowoso;Jawa Timur;3511
1032735;SEMPOL;Bondowoso;Jawa Timur;3511
1032736;BOTOLINGGO;Bondowoso;Jawa Timur;3511
1032737;PRAJEKAN;Bondowoso;Jawa Timur;3511
1032738;CERMEE;Bondowoso;Jawa Timur;3511
1032739;SUMBERMALANG;Situbondo;Jawa Timur;3512
1032740;JATIBANTENG;Situbondo;Jawa Timur;3512
1032741;BANYUGLUGUR;Situbondo;Jawa Timur;3512
1032742;BESUKI;Situbondo;Jawa Timur;3512
1033623;WONOREJO;Situbondo;Jawa Timur;3512
1033622;WIDOROPAYUNG;Situbondo;Jawa Timur;3512
1032743;SUBOH;Situbondo;Jawa Timur;3512
1032744;MLANDINGAN;Situbondo;Jawa Timur;3512
1032745;BUNGATAN;Situbondo;Jawa Timur;3512
1032746;KENDIT;Situbondo;Jawa Timur;3512
1032747;PANARUKAN;Situbondo;Jawa Timur;3512
1032748;SITUBONDO;Situbondo;Jawa Timur;3512
1032749;MANGARAN;Situbondo;Jawa Timur;3512
1032750;PANJI;Situbondo;Jawa Timur;3512
1033621;KLAMPOKAN;Situbondo;Jawa Timur;3512
1032751;KAPONGAN;Situbondo;Jawa Timur;3512
1032752;ARJASA;Situbondo;Jawa Timur;3512
1032753;JANGKAR;Situbondo;Jawa Timur;3512
1032754;ASEMBAGUS;Situbondo;Jawa Timur;3512
1032755;BANYUPUTIH;Situbondo;Jawa Timur;3512
1032756;SUKAPURA;Probolinggo;Jawa Timur;3513
1032757;SUMBER;Probolinggo;Jawa Timur;3513
1032758;KURIPAN;Probolinggo;Jawa Timur;3513
1032759;BANTARAN;Probolinggo;Jawa Timur;3513
1032760;LECES;Probolinggo;Jawa Timur;3513
1032761;JORONGAN;Probolinggo;Jawa Timur;3513
1032762;TEGALSIWALAN;Probolinggo;Jawa Timur;3513
1032763;BANYUANYAR;Probolinggo;Jawa Timur;3513
1032764;KLENANG KIDUL;Probolinggo;Jawa Timur;3513
1032765;RANUGEDANG;Probolinggo;Jawa Timur;3513
1032766;TIRIS;Probolinggo;Jawa Timur;3513
1032767;KRUCIL;Probolinggo;Jawa Timur;3513
1032768;WANGKAL;Probolinggo;Jawa Timur;3513
1032769;CONDONG;Probolinggo;Jawa Timur;3513
1032771;PAKUNIRAN;Probolinggo;Jawa Timur;3513
1032770;GLAGAH;Probolinggo;Jawa Timur;3513
1032772;KOTAANYAR;Probolinggo;Jawa Timur;3513
1032773;PAITON;Probolinggo;Jawa Timur;3513
1032774;JABUNGSISIR;Probolinggo;Jawa Timur;3513
1032775;BAGO;Probolinggo;Jawa Timur;3513
1032776;BESUK;Probolinggo;Jawa Timur;3513
1032777;KRAKSAAN;Probolinggo;Jawa Timur;3513
1032778;KREJENGAN;Probolinggo;Jawa Timur;3513
1032779;PAJARAKAN;Probolinggo;Jawa Timur;3513
1032780;MARON;Probolinggo;Jawa Timur;3513
1032781;SUKO;Probolinggo;Jawa Timur;3513
1032782;GENDING;Probolinggo;Jawa Timur;3513
1032783;DRINGU;Probolinggo;Jawa Timur;3513
1032784;WONOMERTO;Probolinggo;Jawa Timur;3513
1032785;LUMBANG;Probolinggo;Jawa Timur;3513
1032786;TONGAS;Probolinggo;Jawa Timur;3513
1032787;CURAHTULIS;Probolinggo;Jawa Timur;3513
1032788;SUMBERASIH;Probolinggo;Jawa Timur;3513
1032789;PURWODADI;Pasuruan;Jawa Timur;3514
1032790;NONGKOJAJAR;Pasuruan;Jawa Timur;3514
1032791;SUMBERPITU;Pasuruan;Jawa Timur;3514
1032792;PUSPO;Pasuruan;Jawa Timur;3514
1032793;TOSARI;Pasuruan;Jawa Timur;3514
1032794;LUMBANG;Pasuruan;Jawa Timur;3514
1032795;PASREPAN;Pasuruan;Jawa Timur;3514
1032796;KEJAYAN;Pasuruan;Jawa Timur;3514
1032797;AMBAL AMBIL;Pasuruan;Jawa Timur;3514
1032798;WONOREJO;Pasuruan;Jawa Timur;3514
1032799;PURWOSARI;Pasuruan;Jawa Timur;3514
1032800;KARANGREJO;Pasuruan;Jawa Timur;3514
1032801;PRIGEN;Pasuruan;Jawa Timur;3514
1032802;BULUKANDANG;Pasuruan;Jawa Timur;3514
1032803;SUKOREJO;Pasuruan;Jawa Timur;3514
1032804;PANDAAN;Pasuruan;Jawa Timur;3514
1032805;SEBANI;Pasuruan;Jawa Timur;3514
1032806;GEMPOL;Pasuruan;Jawa Timur;3514
1032807;KEPULUNGAN;Pasuruan;Jawa Timur;3514
1032808;BEJI;Pasuruan;Jawa Timur;3514
1032809;BANGIL;Pasuruan;Jawa Timur;3514
1032810;RACI;Pasuruan;Jawa Timur;3514
1032811;REMBANG;Pasuruan;Jawa Timur;3514
1032812;NGEMPIT;Pasuruan;Jawa Timur;3514
1032813;KRATON;Pasuruan;Jawa Timur;3514
1032814;POHJENTREK;Pasuruan;Jawa Timur;3514
1032815;GONDANGWETAN;Pasuruan;Jawa Timur;3514
1032816;REJOSO;Pasuruan;Jawa Timur;3514
1032817;WINONGAN;Pasuruan;Jawa Timur;3514
1032818;GRATI;Pasuruan;Jawa Timur;3514
1032819;KEDAWUNG WETAN;Pasuruan;Jawa Timur;3514
1032820;LEKOK;Pasuruan;Jawa Timur;3514
1032821;NGULING;Pasuruan;Jawa Timur;3514
1032822;TARIK;Sidoarjo;Jawa Timur;3515
1032823;PRAMBON;Sidoarjo;Jawa Timur;3515
1032824;KREMBUNG;Sidoarjo;Jawa Timur;3515
1032825;PORONG;Sidoarjo;Jawa Timur;3515
1032826;KEDUNGSOLO;Sidoarjo;Jawa Timur;3515
1032827;JABON;Sidoarjo;Jawa Timur;3515
1032828;TANGGULANGIN;Sidoarjo;Jawa Timur;3515
1032829;CANDI;Sidoarjo;Jawa Timur;3515
1032830;TULANGAN;Sidoarjo;Jawa Timur;3515
1032831;KEPADANGAN;Sidoarjo;Jawa Timur;3515
1032832;WONOAYU;Sidoarjo;Jawa Timur;3515
1032833;SUKODONO;Sidoarjo;Jawa Timur;3515
1032834;SIDOARJO;Sidoarjo;Jawa Timur;3515
1032835;URANGAGUNG;Sidoarjo;Jawa Timur;3515
1032836;SEKARDANGAN;Sidoarjo;Jawa Timur;3515
1032837;BUDURAN;Sidoarjo;Jawa Timur;3515
1032838;SEDATI;Sidoarjo;Jawa Timur;3515
1032839;WARU;Sidoarjo;Jawa Timur;3515
1032840;MEDAENG;Sidoarjo;Jawa Timur;3515
1032841;GEDANGAN;Sidoarjo;Jawa Timur;3515
1032842;GANTING;Sidoarjo;Jawa Timur;3515
1032843;TAMAN;Sidoarjo;Jawa Timur;3515
1032844;TROSOBO;Sidoarjo;Jawa Timur;3515
1032845;KRIAN;Sidoarjo;Jawa Timur;3515
1032846;BARENGKRAJAN;Sidoarjo;Jawa Timur;3515
1032847;BALONGBENDO;Sidoarjo;Jawa Timur;3515
1032848;JATIREJO;Mojokerto;Jawa Timur;3516
1032849;GONDANG;Mojokerto;Jawa Timur;3516
1032850;PACET;Mojokerto;Jawa Timur;3516
1032851;PANDAN;Mojokerto;Jawa Timur;3516
1032852;TRAWAS;Mojokerto;Jawa Timur;3516
1032853;MANDURO;Mojokerto;Jawa Timur;3516
1032854;NGORO;Mojokerto;Jawa Timur;3516
1032855;PUNGGING;Mojokerto;Jawa Timur;3516
1032856;WATUKENONGO;Mojokerto;Jawa Timur;3516
1032857;PESANGGRAHAN;Mojokerto;Jawa Timur;3516
1032858;MOJOSARI;Mojokerto;Jawa Timur;3516
1032859;MODOPURO;Mojokerto;Jawa Timur;3516
1032860;BANGSAL;Mojokerto;Jawa Timur;3516
1032861;GAYAMAN;Mojokerto;Jawa Timur;3516
1032862;KUTOREJO;Mojokerto;Jawa Timur;3516
1032863;DLANGGU;Mojokerto;Jawa Timur;3516
1032864;PURI;Mojokerto;Jawa Timur;3516
1032865;TAWANGSARI;Mojokerto;Jawa Timur;3516
1032866;TROWULAN;Mojokerto;Jawa Timur;3516
1032867;SOOKO;Mojokerto;Jawa Timur;3516
1032868;GEDEG;Mojokerto;Jawa Timur;3516
1032869;LESPADANGAN;Mojokerto;Jawa Timur;3516
1032870;KEMLAGI;Mojokerto;Jawa Timur;3516
1032871;KEDUNGSARI;Mojokerto;Jawa Timur;3516
1032872;KUPANG;Mojokerto;Jawa Timur;3516
1032873;JETIS;Mojokerto;Jawa Timur;3516
1032874;DAWARBLANDONG;Mojokerto;Jawa Timur;3516
1032875;BANDAR KEDUNG MULYO;Jombang;Jawa Timur;3517
1032876;PERAK;Jombang;Jawa Timur;3517
1032877;BLIMBING GUDO;Jombang;Jawa Timur;3517
1032878;PLUMBON GAMBANG;Jombang;Jawa Timur;3517
1032879;CUKIR;Jombang;Jawa Timur;3517
1032880;BRAMBANG;Jombang;Jawa Timur;3517
1032881;PULOREJO;Jombang;Jawa Timur;3517
1032882;KESAMBEN NGORO;Jombang;Jawa Timur;3517
1032883;MOJOWARNO;Jombang;Jawa Timur;3517
1032884;JAPANAN;Jombang;Jawa Timur;3517
1032885;BARENG;Jombang;Jawa Timur;3517
1032886;WONOSALAM;Jombang;Jawa Timur;3517
1032887;MOJOAGUNG;Jombang;Jawa Timur;3517
1032888;GAMBIRAN;Jombang;Jawa Timur;3517
1032889;SUMOBITO;Jombang;Jawa Timur;3517
1032890;JOGOLOYO;Jombang;Jawa Timur;3517
1032891;MAYANGAN;Jombang;Jawa Timur;3517
1032892;JARAK KULON;Jombang;Jawa Timur;3517
1032893;PETERONGAN;Jombang;Jawa Timur;3517
1032894;DUKUH KLOPO;Jombang;Jawa Timur;3517
1032895;JELAKOMBO;Jombang;Jawa Timur;3517
1032896;JABON;Jombang;Jawa Timur;3517
1032897;TAMBAKREJO;Jombang;Jawa Timur;3517
1032898;PULOLOR;Jombang;Jawa Timur;3517
1032899;MEGALUH;Jombang;Jawa Timur;3517
1032900;TEMBELANG;Jombang;Jawa Timur;3517
1032901;JATIWATES;Jombang;Jawa Timur;3517
1032902;KESAMBEN;Jombang;Jawa Timur;3517
1032903;BLIMBING KESAMBEN;Jombang;Jawa Timur;3517
1032904;TAPEN;Jombang;Jawa Timur;3517
1032905;KEBOAN;Jombang;Jawa Timur;3517
1032906;BAWANGAN;Jombang;Jawa Timur;3517
1032907;KABUH;Jombang;Jawa Timur;3517
1032908;PLANDAAN;Jombang;Jawa Timur;3517
1032909;SAWAHAN;Nganjuk;Jawa Timur;3518
1032910;NGETOS;Nganjuk;Jawa Timur;3518
1032911;BERBEK;Nganjuk;Jawa Timur;3518
1032912;LOCERET;Nganjuk;Jawa Timur;3518
1032913;PACE;Nganjuk;Jawa Timur;3518
1032914;TANJUNGANOM;Nganjuk;Jawa Timur;3518
1032915;PRAMBON;Nganjuk;Jawa Timur;3518
1032916;NGRONGGOT;Nganjuk;Jawa Timur;3518
1032917;KERTOSONO;Nganjuk;Jawa Timur;3518
1032918;PATIANROWO;Nganjuk;Jawa Timur;3518
1032919;BARON;Nganjuk;Jawa Timur;3518
1032920;GONDANG;Nganjuk;Jawa Timur;3518
1032921;SUKOMORO;Nganjuk;Jawa Timur;3518
1032922;NGANJUK;Nganjuk;Jawa Timur;3518
1032923;BAGOR;Nganjuk;Jawa Timur;3518
1032924;WILANGAN;Nganjuk;Jawa Timur;3518
1032925;REJOSO;Nganjuk;Jawa Timur;3518
1032926;NGLUYU;Nganjuk;Jawa Timur;3518
1032927;LENGKONG;Nganjuk;Jawa Timur;3518
1032928;JATIKALEN;Nganjuk;Jawa Timur;3518
1032929;GANTRUNG;Madiun;Jawa Timur;3519
1032930;KEBONSARI;Madiun;Jawa Timur;3519
1032931;GEGER;Madiun;Jawa Timur;3519
1032932;KAIBON;Madiun;Jawa Timur;3519
1032933;MLILIR;Madiun;Jawa Timur;3519
1032934;BANGUNSARI;Madiun;Jawa Timur;3519
1032935;DAGANGAN;Madiun;Jawa Timur;3519
1032936;JETIS;Madiun;Jawa Timur;3519
1032937;WUNGU;Madiun;Jawa Timur;3519
1032938;MOJOPURNO;Madiun;Jawa Timur;3519
1032939;KARE;Madiun;Jawa Timur;3519
1032940;GEMARANG;Madiun;Jawa Timur;3519
1032941;SARADAN;Madiun;Jawa Timur;3519
1032942;SUMBERSARI;Madiun;Jawa Timur;3519
1032943;PILANGKENCENG;Madiun;Jawa Timur;3519
1032944;KREBET;Madiun;Jawa Timur;3519
1032945;KLECOREJO;Madiun;Jawa Timur;3519
1032946;MEJAYAN;Madiun;Jawa Timur;3519
1032947;WONOASRI;Madiun;Jawa Timur;3519
1032948;BALEREJO;Madiun;Jawa Timur;3519
1032949;SIMO;Madiun;Jawa Timur;3519
1032950;MADIUN;Madiun;Jawa Timur;3519
1032951;DIMONG;Madiun;Jawa Timur;3519
1032952;SAWAHAN;Madiun;Jawa Timur;3519
1032953;KLAGENSERUT;Madiun;Jawa Timur;3519
1032954;JIWAN;Madiun;Jawa Timur;3519
1032955;PONCOL;Magetan;Jawa Timur;3520
1032956;PARANG;Magetan;Jawa Timur;3520
1032957;LEMBEYAN;Magetan;Jawa Timur;3520
1032958;TAKERAN;Magetan;Jawa Timur;3520
1032959;GORANG GARENG TAJI;Magetan;Jawa Timur;3520
1032960;TLADAN;Magetan;Jawa Timur;3520
1032961;KAWEDANAN;Magetan;Jawa Timur;3520
1032962;CANDIREJO;Magetan;Jawa Timur;3520
1032963;NGARIBOYO;Magetan;Jawa Timur;3520
1032964;PLAOSAN;Magetan;Jawa Timur;3520
1032965;SUMBERAGUNG;Magetan;Jawa Timur;3520
1032966;SIDOKERTO;Magetan;Jawa Timur;3520
1032967;PANEKAN;Magetan;Jawa Timur;3520
1032968;SUKOMORO;Magetan;Jawa Timur;3520
1032969;BENDO;Magetan;Jawa Timur;3520
1032970;MAOSPATI;Magetan;Jawa Timur;3520
1032971;NGUJUNG;Magetan;Jawa Timur;3520
1032972;KARANGREJO;Magetan;Jawa Timur;3520
1032973;TAJI;Magetan;Jawa Timur;3520
1032974;TEBON;Magetan;Jawa Timur;3520
1032975;REJOMULYO;Magetan;Jawa Timur;3520
1032976;KARTOHARJO;Magetan;Jawa Timur;3520
1032977;SINE;Ngawi;Jawa Timur;3521
1032978;NGRAMBE;Ngawi;Jawa Timur;3521
1032979;JOGOROGO;Ngawi;Jawa Timur;3521
1032980;KENDAL;Ngawi;Jawa Timur;3521
1032981;GENENG;Ngawi;Jawa Timur;3521
1032982;KASREMAN;Ngawi;Jawa Timur;3521
1032983;WIDODAREN;Ngawi;Jawa Timur;3521
1032984;KWADUNGAN;Ngawi;Jawa Timur;3521
1032985;PANGKUR;Ngawi;Jawa Timur;3521
1032986;KARANGJATI;Ngawi;Jawa Timur;3521
1032987;BRINGIN;Ngawi;Jawa Timur;3521
1032988;PADAS;Ngawi;Jawa Timur;3521
1032989;NGAWI;Ngawi;Jawa Timur;3521
1032990;NGAWI PURBA;Ngawi;Jawa Timur;3521
1032991;PARON;Ngawi;Jawa Timur;3521
1032992;TEGUHAN;Ngawi;Jawa Timur;3521
1032993;GEMARANG;Ngawi;Jawa Timur;3521
1032994;KEDUNGGALAR;Ngawi;Jawa Timur;3521
1032995;PITU;Ngawi;Jawa Timur;3521
1032996;WALIKUKUN;Ngawi;Jawa Timur;3521
1032997;KAUMAN;Ngawi;Jawa Timur;3521
1032998;MANTINGAN;Ngawi;Jawa Timur;3521
1032999;TAMBAKBOYO;Ngawi;Jawa Timur;3521
1033000;KARANGANYAR;Ngawi;Jawa Timur;3521
1033001;MARGOMULYO;Bojonegoro;Jawa Timur;3522
1033002;NGRAHO;Bojonegoro;Jawa Timur;3522
1033003;TAMBAKREJO;Bojonegoro;Jawa Timur;3522
1033004;NGAMBON;Bojonegoro;Jawa Timur;3522
1033005;SEKAR;Bojonegoro;Jawa Timur;3522
1033006;BUBULAN;Bojonegoro;Jawa Timur;3522
1033007;GONDANG;Bojonegoro;Jawa Timur;3522
1033008;TEMAYANG;Bojonegoro;Jawa Timur;3522
1033009;SUGIHWARAS;Bojonegoro;Jawa Timur;3522
1033010;KEDUNGADEM;Bojonegoro;Jawa Timur;3522
1033011;KESONGO;Bojonegoro;Jawa Timur;3522
1033012;KEPOHBARU;Bojonegoro;Jawa Timur;3522
1033013;NGLUMBER;Bojonegoro;Jawa Timur;3522
1033014;BAURENO;Bojonegoro;Jawa Timur;3522
1033015;GUNUNGSARI;Bojonegoro;Jawa Timur;3522
1033016;KANOR;Bojonegoro;Jawa Timur;3522
1033018;MEJUWET;Bojonegoro;Jawa Timur;3522
