province_id;province_name;regency_id;regency_name;sub_district_id;sub_district_name;village_code;village_id;village_name;type
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526120;KEC. BURNEH;2;3526120002;LANGKAP;Desa
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526120;KEC. BURNEH;3;3526120003;BURNEH;Desa
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526120;KEC. BURNEH;4;3526120004;BENANGKAH;Desa
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526120;KEC. BURNEH;5;3526120005;ALAS KEMBANG;Desa
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526120;KEC. BURNEH;6;3526120006;BINOH;Desa
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526120;KEC. BURNEH;7;3526120007;PERRENG;Desa
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526120;KEC. BURNEH;8;3526120008;PANGOLANGAN;Desa
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526120;KEC. BURNEH;9;3526120009;SOBIH;Desa
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526120;KEC. BURNEH;10;3526120010;TONJUNG;Desa
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526120;KEC. BURNEH;11;3526120011;KAPOR;Desa
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526120;KEC. BURNEH;12;3526120012;AROK;Desa
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526130;KEC. AROSBAYA;0;3526130000;KEC. AROSBAYA;Kecamatan
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526130;KEC. AROSBAYA;1;3526130001;PANDAN LANJANG;Desa
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526130;KEC. AROSBAYA;2;3526130002;BATONAONG;Desa
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526130;KEC. AROSBAYA;3;3526130003;GLAGGA;Desa
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526130;KEC. AROSBAYA;4;3526130004;OMBUL;Desa
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526130;KEC. AROSBAYA;5;3526130005;BALUNG;Desa
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526130;KEC. AROSBAYA;6;3526130006;LAJING;Desa
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526130;KEC. AROSBAYA;7;3526130007;TENGKET;Desa
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526130;KEC. AROSBAYA;8;3526130008;AROSBAYA;Desa
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526130;KEC. AROSBAYA;9;3526130009;KARANG DUWAK;Desa
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526130;KEC. AROSBAYA;10;3526130010;DLEMER;Desa
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526130;KEC. AROSBAYA;11;3526130011;MANGKON;Desa
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526130;KEC. AROSBAYA;12;3526130012;BERBELUK;Desa
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526130;KEC. AROSBAYA;13;3526130013;CENDAGAH;Desa
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526130;KEC. AROSBAYA;14;3526130014;KARANG PAO;Desa
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526130;KEC. AROSBAYA;15;3526130015;MAKAM AGUNG;Desa
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526130;KEC. AROSBAYA;16;3526130016;PLAKARAN;Desa
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526130;KEC. AROSBAYA;17;3526130017;BUDURAN;Desa
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526130;KEC. AROSBAYA;18;3526130018;TAMBEGAN;Desa
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526140;KEC. GEGER;0;3526140000;KEC. GEGER;Kecamatan
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526140;KEC. GEGER;1;3526140001;TOGUBANG;Desa
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526140;KEC. GEGER;2;3526140002;LERPAK;Desa
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526140;KEC. GEGER;3;3526140003;GEGER;Desa
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526140;KEC. GEGER;4;3526140004;BATOBELLA;Desa
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526140;KEC. GEGER;5;3526140005;TEGERPRIYAH;Desa
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526140;KEC. GEGER;6;3526140006;CAMPOR;Desa
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526140;KEC. GEGER;7;3526140007;KOMPOL;Desa
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526140;KEC. GEGER;8;3526140008;KAMPAK;Desa
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526140;KEC. GEGER;9;3526140009;KOMBANGAN;Desa
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526140;KEC. GEGER;10;3526140010;DABUNG;Desa
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526140;KEC. GEGER;11;3526140011;KATOL BARAT;Desa
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526140;KEC. GEGER;12;3526140012;BANYONENG LAOK;Desa
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526140;KEC. GEGER;13;3526140013;BANYONENG DAJAH;Desa
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526150;KEC. KOKOP;0;3526150000;KEC. KOKOP;Kecamatan
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526150;KEC. KOKOP;1;3526150001;LEMBUNG GUNUNG;Desa
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526150;KEC. KOKOP;2;3526150002;AMPARAAN;Desa
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526150;KEC. KOKOP;3;3526150003;KOKOP;Desa
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526150;KEC. KOKOP;4;3526150004;TLOKOH;Desa
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526150;KEC. KOKOP;5;3526150005;DURJAN;Desa
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526150;KEC. KOKOP;6;3526150006;MANO''AN;Desa
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526150;KEC. KOKOP;7;3526150007;MANDUNG;Desa
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526150;KEC. KOKOP;8;3526150008;BANDANG LAOK;Desa
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526150;KEC. KOKOP;9;3526150009;TRAMOK;Desa
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526150;KEC. KOKOP;10;3526150010;KATOL TIMUR;Desa
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526150;KEC. KOKOP;11;3526150011;BANDA SOLEH;Desa
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526150;KEC. KOKOP;12;3526150012;DUPOK;Desa
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526150;KEC. KOKOP;13;3526150013;BATOKOROGAN;Desa
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526160;KEC. TANJUNGBUMI;0;3526160000;KEC. TANJUNGBUMI;Kecamatan
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526160;KEC. TANJUNGBUMI;1;3526160001;PLANGGIRAN;Desa
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526160;KEC. TANJUNGBUMI;2;3526160002;TAGUNGGUH;Desa
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526160;KEC. TANJUNGBUMI;3;3526160003;BANDANG DAYA;Desa
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526160;KEC. TANJUNGBUMI;4;3526160004;BUNGKENG;Desa
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526160;KEC. TANJUNGBUMI;5;3526160005;LARANGAN TIMUR;Desa
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526160;KEC. TANJUNGBUMI;6;3526160006;TAMBAK POCOK;Desa
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526160;KEC. TANJUNGBUMI;7;3526160007;BUMI ANYAR;Desa
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526160;KEC. TANJUNGBUMI;8;3526160008;PASESEH;Desa
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526160;KEC. TANJUNGBUMI;9;3526160009;TELAGA BIRU;Desa
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526160;KEC. TANJUNGBUMI;10;3526160010;TANJUNG BUMI;Desa
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526160;KEC. TANJUNGBUMI;11;3526160011;MACAJAH;Desa
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526160;KEC. TANJUNGBUMI;12;3526160012;TLANGOH;Desa
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526160;KEC. TANJUNGBUMI;13;3526160013;BANYU SANGKAH;Desa
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526160;KEC. TANJUNGBUMI;14;3526160014;AENGTABAR;Desa
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526170;KEC. SEPULU;0;3526170000;KEC. SEPULU;Kecamatan
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526170;KEC. SEPULU;1;3526170001;KLAPAYAN;Desa
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526170;KEC. SEPULU;2;3526170002;BANGSEREH;Desa
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526170;KEC. SEPULU;3;3526170003;KELBUNG;Desa
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526170;KEC. SEPULU;4;3526170004;SAPLASAH;Desa
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526170;KEC. SEPULU;5;3526170005;GUNELAP;Desa
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526170;KEC. SEPULU;6;3526170006;TANAGURA TIMUR;Desa
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526170;KEC. SEPULU;7;3526170007;TANAGURA BARAT;Desa
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526170;KEC. SEPULU;8;3526170008;BANYIOR;Desa
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526170;KEC. SEPULU;9;3526170009;KLABETAN;Desa
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526170;KEC. SEPULU;10;3526170010;GANGSEYAN;Desa
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526170;KEC. SEPULU;11;3526170011;MANERON;Desa
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526170;KEC. SEPULU;12;3526170012;SEPULUH;Desa
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526170;KEC. SEPULU;13;3526170013;PRANCAK;Desa
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526170;KEC. SEPULU;14;3526170014;LABUHAN;Desa
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526170;KEC. SEPULU;15;3526170015;LEMBUNG PASESER;Desa
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526180;KEC. KLAMPIS;0;3526180000;KEC. KLAMPIS;Kecamatan
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526180;KEC. KLAMPIS;1;3526180001;TOLBUK;Desa
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526180;KEC. KLAMPIS;2;3526180002;RA''AS;Desa
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526180;KEC. KLAMPIS;3;3526180003;MUARAH;Desa
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526180;KEC. KLAMPIS;4;3526180004;POLONGAN;Desa
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526180;KEC. KLAMPIS;5;3526180005;KARANG ASEM;Desa
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526180;KEC. KLAMPIS;6;3526180006;BANTEAN;Desa
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526180;KEC. KLAMPIS;7;3526180007;BRAGANG;Desa
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526180;KEC. KLAMPIS;8;3526180008;LERGUNONG;Desa
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526180;KEC. KLAMPIS;9;3526180009;PANYAKSAGAN;Desa
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526180;KEC. KLAMPIS;10;3526180010;LARANGAN GLINTONG;Desa
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526180;KEC. KLAMPIS;11;3526180011;MANONGGAL;Desa
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526180;KEC. KLAMPIS;12;3526180012;LARANGAN SORJAN;Desa
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526180;KEC. KLAMPIS;13;3526180013;TENGGUN DAYA;Desa
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526180;KEC. KLAMPIS;14;3526180014;BULUNG;Desa
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526180;KEC. KLAMPIS;15;3526180015;TROGAN;Desa
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526180;KEC. KLAMPIS;16;3526180016;KO''OL;Desa
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526180;KEC. KLAMPIS;17;3526180017;TOBADDUNG;Desa
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526180;KEC. KLAMPIS;18;3526180018;MRANDUNG;Desa
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526180;KEC. KLAMPIS;19;3526180019;BULUK AGUNG;Desa
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526180;KEC. KLAMPIS;20;3526180020;BATOR;Desa
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526180;KEC. KLAMPIS;21;3526180021;KLAMPIS BARAT;Desa
35;PROV. JAWA TIMUR;3526;KAB. BANGKALAN;3526180;KEC. KLAMPIS;22;3526180022;KLAMPIS TIMUR;Desa
35;PROV. JAWA TIMUR;3527;KAB. SAMPANG;3527000;KAB. SAMPANG;0;3527000000;KAB. SAMPANG;Kabupaten
35;PROV. JAWA TIMUR;3527;KAB. SAMPANG;3527010;KEC. SRESEH;0;3527010000;KEC. SRESEH;Kecamatan
35;PROV. JAWA TIMUR;3527;KAB. SAMPANG;3527010;KEC. SRESEH;1;3527010001;NOREH;Desa
35;PROV. JAWA TIMUR;3527;KAB. SAMPANG;3527010;KEC. SRESEH;2;3527010002;LABUHAN;Desa
35;PROV. JAWA TIMUR;3527;KAB. SAMPANG;3527010;KEC. SRESEH;3;3527010003;TAMAN;Desa
35;PROV. JAWA TIMUR;3527;KAB. SAMPANG;3527010;KEC. SRESEH;4;3527010004;SRESEH;Desa
35;PROV. JAWA TIMUR;3527;KAB. SAMPANG;3527010;KEC. SRESEH;5;3527010005;DISANAH;Desa
35;PROV. JAWA TIMUR;3527;KAB. SAMPANG;3527010;KEC. SRESEH;6;3527010006;MARPARAN;Desa
35;PROV. JAWA TIMUR;3527;KAB. SAMPANG;3527010;KEC. SRESEH;7;3527010007;KLOBUR;Desa
35;PROV. JAWA TIMUR;3527;KAB. SAMPANG;3527010;KEC. SRESEH;8;3527010008;LABANG;Desa
35;PROV. JAWA TIMUR;3527;KAB. SAMPANG;3527010;KEC. SRESEH;9;3527010009;BUNDAH;Desa
35;PROV. JAWA TIMUR;3527;KAB. SAMPANG;3527010;KEC. SRESEH;10;3527010010;BANGSAH;Desa
35;PROV. JAWA TIMUR;3527;KAB. SAMPANG;3527010;KEC. SRESEH;11;3527010011;PLASAH;Desa
35;PROV. JAWA TIMUR;3527;KAB. SAMPANG;3527010;KEC. SRESEH;12;3527010012;JUNOK;Desa
35;PROV. JAWA TIMUR;3527;KAB. SAMPANG;3527020;KEC. TORJUN;0;3527020000;KEC. TORJUN;Kecamatan
35;PROV. JAWA TIMUR;3527;KAB. SAMPANG;3527020;KEC. TORJUN;7;3527020007;DULANG;Desa
35;PROV. JAWA TIMUR;3527;KAB. SAMPANG;3527020;KEC. TORJUN;8;3527020008;PATARONGAN;Desa
35;PROV. JAWA TIMUR;3527;KAB. SAMPANG;3527020;KEC. TORJUN;9;3527020009;PANGONGSEAN;Desa
35;PROV. JAWA TIMUR;3527;KAB. SAMPANG;3527020;KEC. TORJUN;10;3527020010;KRAMPON;Desa
35;PROV. JAWA TIMUR;3527;KAB. SAMPANG;3527020;KEC. TORJUN;11;3527020011;BRINGIN NONGGAL;Desa
35;PROV. JAWA TIMUR;3527;KAB. SAMPANG;3527020;KEC. TORJUN;12;3527020012;TORJUN;Desa
35;PROV. JAWA TIMUR;3527;KAB. SAMPANG;3527020;KEC. TORJUN;13;3527020013;PATAPAN;Desa
35;PROV. JAWA TIMUR;3527;KAB. SAMPANG;3527020;KEC. TORJUN;14;3527020014;JERUK POROT;Desa
35;PROV. JAWA TIMUR;3527;KAB. SAMPANG;3527020;KEC. TORJUN;15;3527020015;KODAK;Desa
35;PROV. JAWA TIMUR;3527;KAB. SAMPANG;3527020;KEC. TORJUN;16;3527020016;KANJAR;Desa
35;PROV. JAWA TIMUR;3527;KAB. SAMPANG;3527020;KEC. TORJUN;17;3527020017;KARA;Desa
35;PROV. JAWA TIMUR;3527;KAB. SAMPANG;3527020;KEC. TORJUN;18;3527020018;TANA MERA;Desa
35;PROV. JAWA TIMUR;3527;KAB. SAMPANG;3527021;KEC. PANGARENGAN;0;3527021000;KEC. PANGARENGAN;Kecamatan
35;PROV. JAWA TIMUR;3527;KAB. SAMPANG;3527021;KEC. PANGARENGAN;1;3527021001;PANGARENGAN;Desa
35;PROV. JAWA TIMUR;3527;KAB. SAMPANG;3527021;KEC. PANGARENGAN;2;3527021002;APAAN;Desa
35;PROV. JAWA TIMUR;3527;KAB. SAMPANG;3527021;KEC. PANGARENGAN;3;3527021003;GULBUNG;Desa
35;PROV. JAWA TIMUR;3527;KAB. SAMPANG;3527021;KEC. PANGARENGAN;4;3527021004;PANYERANGAN;Desa
35;PROV. JAWA TIMUR;3527;KAB. SAMPANG;3527021;KEC. PANGARENGAN;5;3527021005;PACANGGAAN;Desa
35;PROV. JAWA TIMUR;3527;KAB. SAMPANG;3527021;KEC. PANGARENGAN;6;3527021006;RAGUNG;Desa
35;PROV. JAWA TIMUR;3527;KAB. SAMPANG;3527030;KEC. SAMPANG;0;3527030000;KEC. SAMPANG;Kecamatan
35;PROV. JAWA TIMUR;3527;KAB. SAMPANG;3527030;KEC. SAMPANG;1;3527030001;PULAU MANDANGIN;Desa
35;PROV. JAWA TIMUR;3527;KAB. SAMPANG;3527030;KEC. SAMPANG;2;3527030002;AENG SAREH;Desa
35;PROV. JAWA TIMUR;3527;KAB. SAMPANG;3527030;KEC. SAMPANG;3;3527030003;POLAGAN;Desa
35;PROV. JAWA TIMUR;3527;KAB. SAMPANG;3527030;KEC. SAMPANG;4;3527030004;BANYUANYAR;Desa
35;PROV. JAWA TIMUR;3527;KAB. SAMPANG;3527030;KEC. SAMPANG;5;3527030005;GUNUNG MADDAH;Desa
35;PROV. JAWA TIMUR;3527;KAB. SAMPANG;3527030;KEC. SAMPANG;6;3527030006;RONG TENGAH;Desa
35;PROV. JAWA TIMUR;3527;KAB. SAMPANG;3527030;KEC. SAMPANG;7;3527030007;KARANG DALEM;Desa
35;PROV. JAWA TIMUR;3527;KAB. SAMPANG;3527030;KEC. SAMPANG;8;3527030008;GUNUNG SEKAR;Desa
35;PROV. JAWA TIMUR;3527;KAB. SAMPANG;3527030;KEC. SAMPANG;9;3527030009;DALPENANG;Desa
35;PROV. JAWA TIMUR;3527;KAB. SAMPANG;3527030;KEC. SAMPANG;10;3527030010;PASEYAN;Desa
35;PROV. JAWA TIMUR;3527;KAB. SAMPANG;3527030;KEC. SAMPANG;11;3527030011;PANGGUNG;Desa
35;PROV. JAWA TIMUR;3527;KAB. SAMPANG;3527030;KEC. SAMPANG;12;3527030012;BARUH;Desa
35;PROV. JAWA TIMUR;3527;KAB. SAMPANG;3527030;KEC. SAMPANG;13;3527030013;TAMAN SAREH;Desa
35;PROV. JAWA TIMUR;3527;KAB. SAMPANG;3527030;KEC. SAMPANG;14;3527030014;PEKALONGAN;Desa
35;PROV. JAWA TIMUR;3527;KAB. SAMPANG;3527030;KEC. SAMPANG;15;3527030015;TANGGUMONG;Desa
35;PROV. JAWA TIMUR;3527;KAB. SAMPANG;3527030;KEC. SAMPANG;16;3527030016;KAMONING;Desa
35;PROV. JAWA TIMUR;3527;KAB. SAMPANG;3527030;KEC. SAMPANG;17;3527030017;BANYUMAS;Desa
35;PROV. JAWA TIMUR;3527;KAB. SAMPANG;3527030;KEC. SAMPANG;18;3527030018;PANGELEN;Desa
35;PROV. JAWA TIMUR;3527;KAB. SAMPANG;3527040;KEC. CAMPLONG;0;3527040000;KEC. CAMPLONG;Kecamatan
35;PROV. JAWA TIMUR;3527;KAB. SAMPANG;3527040;KEC. CAMPLONG;1;3527040001;TADDAN;Desa
35;PROV. JAWA TIMUR;3527;KAB. SAMPANG;3527040;KEC. CAMPLONG;2;3527040002;BANJAR TALELA;Desa
35;PROV. JAWA TIMUR;3527;KAB. SAMPANG;3527040;KEC. CAMPLONG;3;3527040003;TAMBAAN;Desa
35;PROV. JAWA TIMUR;3527;KAB. SAMPANG;3527040;KEC. CAMPLONG;4;3527040004;PRAJJAN;Desa
35;PROV. JAWA TIMUR;3527;KAB. SAMPANG;3527040;KEC. CAMPLONG;5;3527040005;DHARMA CAMPLONG;Desa
35;PROV. JAWA TIMUR;3527;KAB. SAMPANG;3527040;KEC. CAMPLONG;6;3527040006;BATU KARANG;Desa
35;PROV. JAWA TIMUR;3527;KAB. SAMPANG;3527040;KEC. CAMPLONG;7;3527040007;SEJATI;Desa
35;PROV. JAWA TIMUR;3527;KAB. SAMPANG;3527040;KEC. CAMPLONG;8;3527040008;DHARMA TANJUNG;Desa
35;PROV. JAWA TIMUR;3527;KAB. SAMPANG;3527040;KEC. CAMPLONG;9;3527040009;RABASAN;Desa
35;PROV. JAWA TIMUR;3527;KAB. SAMPANG;3527040;KEC. CAMPLONG;10;3527040010;BANJAR TABULU;Desa
35;PROV. JAWA TIMUR;3527;KAB. SAMPANG;3527040;KEC. CAMPLONG;11;3527040011;ANGGERSEK;Desa
35;PROV. JAWA TIMUR;3527;KAB. SAMPANG;3527040;KEC. CAMPLONG;12;3527040012;MADUPAT;Desa
35;PROV. JAWA TIMUR;3527;KAB. SAMPANG;3527040;KEC. CAMPLONG;13;3527040013;PAMOLAAN;Desa
35;PROV. JAWA TIMUR;3527;KAB. SAMPANG;3527040;KEC. CAMPLONG;14;3527040014;PLAMPAAN;Desa
35;PROV. JAWA TIMUR;3527;KAB. SAMPANG;3527050;KEC. OMBEN;0;3527050000;KEC. OMBEN;Kecamatan
35;PROV. JAWA TIMUR;3527;KAB. SAMPANG;3527050;KEC. OMBEN;1;3527050001;KEBUN SAREH;Desa
35;PROV. JAWA TIMUR;3527;KAB. SAMPANG;3527050;KEC. OMBEN;2;3527050002;KARANG NANGGER;Desa
35;PROV. JAWA TIMUR;3527;KAB. SAMPANG;3527050;KEC. OMBEN;3;3527050003;NAPOLAOK;Desa
35;PROV. JAWA TIMUR;3527;KAB. SAMPANG;3527050;KEC. OMBEN;4;3527050004;ASTAPAH;Desa
35;PROV. JAWA TIMUR;3527;KAB. SAMPANG;3527050;KEC. OMBEN;5;3527050005;GERSEMPAL;Desa
35;PROV. JAWA TIMUR;3527;KAB. SAMPANG;3527050;KEC. OMBEN;6;3527050006;METENG;Desa
35;PROV. JAWA TIMUR;3527;KAB. SAMPANG;3527050;KEC. OMBEN;7;3527050007;MADULANG;Desa
35;PROV. JAWA TIMUR;3527;KAB. SAMPANG;3527050;KEC. OMBEN;8;3527050008;KAMONDUNG;Desa
35;PROV. JAWA TIMUR;3527;KAB. SAMPANG;3527050;KEC. OMBEN;9;3527050009;TAMBAK;Desa
35;PROV. JAWA TIMUR;3527;KAB. SAMPANG;3527050;KEC. OMBEN;10;3527050010;TEMORAN;Desa
35;PROV. JAWA TIMUR;3527;KAB. SAMPANG;3527050;KEC. OMBEN;11;3527050011;OMBEN;Desa
35;PROV. JAWA TIMUR;3527;KAB. SAMPANG;3527050;KEC. OMBEN;12;3527050012;SOGIYAN;Desa
35;PROV. JAWA TIMUR;3527;KAB. SAMPANG;3527050;KEC. OMBEN;13;3527050013;NAPO DAYA;Desa
35;PROV. JAWA TIMUR;3527;KAB. SAMPANG;3527050;KEC. OMBEN;14;3527050014;JRANGOAN;Desa
35;PROV. JAWA TIMUR;3527;KAB. SAMPANG;3527050;KEC. OMBEN;15;3527050015;ANGSOKAH;Desa
35;PROV. JAWA TIMUR;3527;KAB. SAMPANG;3527050;KEC. OMBEN;16;3527050016;RAPALAOK;Desa
35;PROV. JAWA TIMUR;3527;KAB. SAMPANG;3527050;KEC. OMBEN;17;3527050017;RONGDALEM;Desa
35;PROV. JAWA TIMUR;3527;KAB. SAMPANG;3527050;KEC. OMBEN;18;3527050018;PANDAN;Desa
35;PROV. JAWA TIMUR;3527;KAB. SAMPANG;3527050;KEC. OMBEN;19;3527050019;RAPA DAYA;Desa
35;PROV. JAWA TIMUR;3527;KAB. SAMPANG;3527050;KEC. OMBEN;20;3527050020;KARANG GAYAM;Desa
35;PROV. JAWA TIMUR;3527;KAB. SAMPANG;3527060;KEC. KEDUNGDUNG;0;3527060000;KEC. KEDUNGDUNG;Kecamatan
35;PROV. JAWA TIMUR;3527;KAB. SAMPANG;3527060;KEC. KEDUNGDUNG;1;3527060001;KRAMAT;Desa
35;PROV. JAWA TIMUR;3527;KAB. SAMPANG;3527060;KEC. KEDUNGDUNG;2;3527060002;KOMIS;Desa
35;PROV. JAWA TIMUR;3527;KAB. SAMPANG;3527060;KEC. KEDUNGDUNG;3;3527060003;BANYUKAPAH;Desa
35;PROV. JAWA TIMUR;3527;KAB. SAMPANG;3527060;KEC. KEDUNGDUNG;4;3527060004;RABASAN;Desa
35;PROV. JAWA TIMUR;3527;KAB. SAMPANG;3527060;KEC. KEDUNGDUNG;5;3527060005;ROHAYU;Desa
35;PROV. JAWA TIMUR;3527;KAB. SAMPANG;3527060;KEC. KEDUNGDUNG;6;3527060006;MUKTESAREH;Desa
35;PROV. JAWA TIMUR;3527;KAB. SAMPANG;3527060;KEC. KEDUNGDUNG;7;3527060007;BAJRASOKAH;Desa
35;PROV. JAWA TIMUR;3527;KAB. SAMPANG;3527060;KEC. KEDUNGDUNG;8;3527060008;NYELOH;Desa
35;PROV. JAWA TIMUR;3527;KAB. SAMPANG;3527060;KEC. KEDUNGDUNG;9;3527060009;BANJAR;Desa
35;PROV. JAWA TIMUR;3527;KAB. SAMPANG;3527060;KEC. KEDUNGDUNG;10;3527060010;OMBUL;Desa
35;PROV. JAWA TIMUR;3527;KAB. SAMPANG;3527060;KEC. KEDUNGDUNG;11;3527060011;PAJERUAN;Desa
